Name,Nationality,Gender,Birth,Death,Age,Total Works,Total Departments,Architecture & Design,Fluxus Collection,Drawings & Prints,Painting & Sculpture,Media and Performance,Photography,Film,Architecture & Design - Image Archive,Common Department,Start Work Date,End Work Date,Total Years
0.24885145,0.26153848,1.0,0.9714572,0.0,0.041028176,0.0027943368,0.2,0.0,0.06266318,0.0077151335,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.9831933,0.10280374
0.37366003,0.26153848,1.0,0.96745116,0.9920949,0.037073653,0.0020491802,0.2,0.0,0.023498695,0.009792285,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003324387,0.98467624,0.093457945
0.74196017,0.015384615,1.0,0.96795195,0.0,0.044488385,0.009500745,0.2,0.0,0.01305483,0.0347181,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0032837216,0.99209094,0.11214953
0.38437977,0.0,0.0,0.98297447,0.97035575,0.0,0.007451565,0.2,0.0,0.01305483,0.02818991,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003324387,0.9767672,0.06542056
0.91194487,0.50769234,1.0,0.96795195,0.9990119,0.043499753,8.38301E-4,0.2,0.0,0.057441253,0.0020771513,0.0,0.0,0.0,0.0,0.0,0.5,0.0033040543,0.9703411,0.037383176
0.3506891,0.06153846,1.0,0.9629444,0.99110675,0.04053386,1.8628912E-4,0.0,0.0,0.0,0.00652819,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.9767672,0.056074765
0.23430322,0.015384615,0.5,0.9714572,0.9916008,0.032624815,0.007451565,0.2,0.0,0.0,0.027299704,0.11111111,0.0,0.0,0.0,0.0,0.16666667,0.0034667156,0.99159664,0.25233644
0.2166922,0.21538462,1.0,0.9619429,0.9906126,0.041028176,0.0037257825,0.0,0.0,0.0,0.017804155,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0035175472,0.9807217,0.009345794
0.9111792,0.36923078,1.0,0.97295946,0.99110675,0.030647554,9.314456E-4,0.2,0.0,0.007832898,0.008011869,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003324387,0.9901137,0.10280374
0.212098,0.015384615,1.0,0.91637456,0.94071144,0.03608502,0.018070044,0.0,0.0,0.0,0.0,0.0,0.0,0.042536274,0.0,0.0,1.0,0.002409418,0.93129015,0.046728972
0.68453294,0.33846155,1.0,0.91136706,0.9436759,0.04399407,4.657228E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.004969191,0.0,0.0,1.0,0.0022264244,0.9322788,0.13084112
0.23200613,0.015384615,1.0,0.9424136,0.96146244,0.031141868,0.0032600595,0.2,0.0,0.0,0.0145400595,0.083333336,0.0,0.0,0.0,0.0,0.16666667,0.0027347403,0.9649036,0.14018692
0.27335376,0.03076923,0.5,0.98748124,0.0,0.025210084,5.5886735E-4,0.0,0.0,0.0,0.0077151335,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0039038672,0.99802274,0.0
0.3101072,0.50769234,1.0,0.9699549,0.9950593,0.03756797,0.0,0.0,0.0,0.0,0.005934718,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033447195,0.97231835,0.028037382
0.91960186,0.47692308,1.0,0.94591886,0.97035575,0.036579337,9.314456E-5,0.0,0.001956218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032430564,0.96589226,0.0
0.5459418,0.015384615,1.0,0.9734602,0.0,0.039050914,1.8628912E-4,0.2,0.0,0.02610966,0.0035608308,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003446383,0.9901137,0.07476635
0.737366,0.015384615,1.0,0.96745116,0.9846838,0.029658923,0.0025149032,0.2,0.0,0.018276762,0.011869436,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033345532,0.9767672,0.08411215
0.120214395,0.015384615,1.0,0.9719579,0.0,0.04053386,0.0076378537,0.6,0.0,0.0,0.016320474,0.19444445,0.1553398,1.9876764E-4,0.0,0.0,0.16666667,0.0033548858,0.9965398,0.24299066
0.13782541,0.33846155,1.0,0.91136706,0.92885375,0.029164607,0.0011177347,0.0,0.0,0.0,0.0,0.0,0.0,0.0063605644,0.0,0.0,1.0,0.002185759,0.9194266,0.08411215
0.9257274,0.9076923,1.0,0.9834752,0.0,0.029164607,0.002328614,0.0,0.0041918955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038733683,0.99703413,0.009345794
0.5834609,0.015384615,0.5,0.95092636,0.98221344,0.043499753,0.005868107,0.4,9.3153234E-5,0.0,0.022255193,0.097222224,0.0,0.0,0.0,0.0,0.16666667,0.0032430564,0.9802274,0.14018692
0.07427259,0.015384615,1.0,0.96044064,0.99110675,0.043005437,0.0025149032,0.0,0.0,0.0,0.0,0.0,0.0,0.009342079,0.0,0.0,1.0,0.0030295637,0.96737516,0.14018692
0.08882083,0.015384615,1.0,0.9539309,0.9733202,0.031636182,0.0039120717,0.2,0.0,0.0,0.016023738,0.11111111,0.0,0.0,0.0,0.0,0.16666667,0.0031413932,0.9767672,0.13084112
0.15160796,0.93846154,0.0,0.98097146,0.0,0.031636182,0.023192996,0.0,0.0,0.0,0.07982196,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003771705,0.99159664,0.0
0.6921899,0.015384615,1.0,0.9749625,0.0,0.03756797,0.0179769,0.0,0.0,0.0,0.0,0.0,0.0,0.042337507,0.0,0.0,1.0,0.0034362164,0.99703413,0.41121495
0.4058193,0.015384615,1.0,0.9534301,0.98221344,0.041028176,8.38301E-4,0.4,0.0011178389,0.0,8.902077E-4,0.19444445,0.0,0.0,0.0,0.0,0.8333333,0.003009231,0.9772615,0.17757009
0.863706,0.046153847,1.0,0.9599399,0.98418975,0.036579337,0.004005216,0.2,0.0,0.0,0.018397626,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0032532227,0.9742956,0.037383176
0.24119449,0.36923078,1.0,0.93490237,0.9664032,0.043499753,0.0052160956,0.2,0.0,0.0,0.021661721,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.0027449066,0.95402867,0.17757009
0.7856049,0.015384615,1.0,0.96945417,0.0,0.043005437,5.5886735E-4,0.0,0.0,0.0,0.0077151335,0.0,0.0,0.0,0.0,0.0,0.16666667,0.00342605,0.97923875,0.009345794
0.9004594,0.015384615,1.0,0.9734602,0.9975296,0.036579337,3.7257824E-4,0.2,0.0,0.0,0.006231454,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.0035175472,0.9945625,0.046728972
0.34609494,0.15384616,1.0,0.9664497,0.0,0.04597133,5.5886735E-4,0.0,0.0,0.0,0.0077151335,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033548858,0.97825015,0.009345794
0.9058193,0.015384615,1.0,0.92138207,0.9298419,0.02026693,0.00735842,0.0,0.0,0.0,0.0,0.0,0.0,0.019677997,0.0,0.0,1.0,0.002307755,0.9258527,0.06542056
0.76033694,0.44615385,1.0,0.9684527,0.0,0.04399407,0.0027011922,0.0,0.004564509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033752185,0.9901137,0.037383176
0.0153139355,0.36923078,1.0,0.9784677,0.0,0.03410776,0.004005216,0.2,0.0,0.0,0.018397626,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0035277135,0.99209094,0.11214953
0.75267994,0.015384615,1.0,0.97896844,0.99950594,0.03311913,0.028502235,0.2,0.0,0.0,0.064391695,0.0,0.5291262,0.0,0.0,0.0,0.16666667,0.0034870482,0.99802274,0.19626169
0.15696783,0.015384615,1.0,0.96594894,0.9990119,0.045477014,0.009687034,0.6,1.8630647E-4,0.015665796,0.031454004,0.1388889,0.0,0.0,0.0,0.0,0.16666667,0.0032837216,0.9871478,0.26168224
0.10796325,0.0,0.0,0.0,0.0,1.0,0.0010245901,0.0,0.0,0.0,0.009198813,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0034870482,0.9866535,0.10280374
0.53828484,0.50769234,1.0,0.9469204,0.96590906,0.031141868,6.5201195E-4,0.0,0.0,0.0,0.008011869,0.0,0.0,0.0,0.0,0.0,0.16666667,0.00303973,0.96737516,0.056074765
0.9846861,0.015384615,0.5,0.96795195,0.0,0.044488385,0.0099664675,0.4,0.0,0.083550915,0.027893174,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.99703413,0.22429906
0.1898928,0.015384615,1.0,0.9704557,0.99357706,0.03559071,0.007172131,0.6,0.0,0.0,0.0050445106,0.041666668,0.2961165,0.0031802822,0.0,0.0,0.6666667,0.0033853848,0.9772615,0.06542056
0.6623277,0.9076923,0.5,0.9579369,0.98073125,0.035096392,0.0013040239,0.2,0.0,0.0,0.009198813,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.0030193974,0.981216,0.056074765
0.5,0.6,1.0,0.94291437,0.9629447,0.0321305,0.0020491802,0.2,0.0,0.0,0.011275965,0.055555556,0.0,0.0,0.0,0.0,0.16666667,0.0029279005,0.9629263,0.093457945
0.31929556,0.015384615,1.0,0.96444666,0.9955534,0.043499753,9.314456E-4,0.4,9.3153234E-5,0.0,0.008308605,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.003202391,0.97231835,0.037383176
0.018376723,1.0,1.0,0.9619429,0.98320156,0.033613447,4.657228E-4,0.2,0.0,0.0,0.0050445106,0.11111111,0.0,0.0,0.0,0.0,0.16666667,0.0031718921,0.9767672,0.08411215
0.10566615,0.015384615,1.0,0.9704557,0.0,0.042016808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039753527,0.0,0.0,1.0,0.0034057174,0.9767672,0.046728972
0.6852986,0.015384615,1.0,0.96745116,0.99110675,0.03608502,0.01471684,0.8,0.0,0.09399478,0.035905045,0.027777778,0.08737864,1.9876764E-4,0.0,0.0,0.16666667,0.0033142206,0.9901137,0.26168224
0.67611027,0.47692308,1.0,0.9754632,0.0,0.037073653,0.0013971684,0.4,9.3153234E-5,0.0,0.009792285,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0035073808,0.9960455,0.06542056
0.5107198,0.15384616,1.0,0.9669504,0.9950593,0.04053386,4.657228E-4,0.0,0.0,0.0,0.007418398,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033345532,0.9703411,0.0
0.10949464,0.36923078,1.0,0.97295946,0.9767786,0.016312407,0.0026080478,0.2,0.0,0.0,0.013353116,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.0033548858,0.9767672,0.07476635
0.21975498,0.10769231,1.0,0.9634452,0.9906126,0.03954523,0.022913562,0.4,1.8630647E-4,0.0,0.07744807,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.0031413932,0.9752842,0.11214953
0.9081164,0.015384615,1.0,0.9714572,0.0,0.041028176,0.0013971684,0.0,0.0,0.0,0.0,0.0,0.0,0.0069568674,0.0,0.0,1.0,0.0033650522,0.9831933,0.10280374
0.63476264,0.10769231,1.0,0.9774662,0.0,0.035096392,0.003632638,0.2,0.0,0.0,2.967359E-4,0.0,0.0,0.011528523,0.0,0.0,1.0,0.0034057174,0.9935739,0.18691589
0.5153139,0.36923078,1.0,0.9749625,0.0,0.03756797,0.0026080478,0.0,0.0,0.0,0.014243323,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0035378798,0.9841819,0.037383176
0.507657,0.015384615,1.0,0.9439159,0.9535573,0.021749876,0.030923994,0.2,0.0,0.0,0.10385757,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.0027347403,0.97281265,0.21495327
0.095712095,0.015384615,1.0,0.9684527,0.99604744,0.040039547,0.010152757,0.2,0.0,0.04699739,0.032937687,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033040543,0.99060804,0.14018692
0.3805513,0.015384615,1.0,0.9584377,0.99110675,0.044982698,0.0026080478,0.2,0.0,0.0,0.013946587,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0033040543,0.97330695,0.056074765
0.65543646,0.36923078,1.0,0.9419129,0.96590906,0.03608502,0.005495529,0.2,9.3153234E-5,0.0,0.0231454,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0027754055,0.95056844,0.10280374
0.0022970904,0.36923078,1.0,0.97095644,0.9965415,0.038062282,0.012667661,0.2,0.0,0.0,0.045994066,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0033752185,0.9831933,0.1682243
0.4050536,0.015384615,1.0,0.9599399,0.99258894,0.044982698,0.008289866,0.0,0.0,0.0,0.0,0.0,0.0,0.021665674,0.0,0.0,1.0,0.0030193974,0.99159664,0.28037384
0.33843797,0.47692308,1.0,0.9749625,0.0,0.03756797,0.0050298064,0.4,0.0,0.0,0.020474777,0.041666668,0.0,3.9753527E-4,0.0,0.0,0.16666667,0.0033955511,0.9891251,0.08411215
0.3353752,0.33846155,1.0,0.9744617,0.0,0.038062282,0.0038189269,0.0,0.0,0.0,0.0,0.0,0.0,0.012124826,0.0,0.0,1.0,0.0034158838,0.98566484,0.08411215
0.30091885,0.015384615,1.0,0.9589384,0.9886364,0.042016808,0.0022354694,0.0,0.0,0.0,0.01305638,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0029990647,0.97231835,0.093457945
0.13399693,0.47692308,1.0,0.96244365,0.9881423,0.038062282,0.0015834576,0.0,0.0,0.0,0.010979229,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003324387,0.97182405,0.028037382
0.23660031,0.015384615,0.5,0.97295946,0.0,0.03954523,0.0,0.2,0.0,0.0,0.0056379824,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0035073808,0.9891251,0.056074765
0.90964776,0.10769231,1.0,0.9699549,0.0,0.04251112,0.0013971684,0.2,9.3153234E-5,0.0,0.010089021,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0034057174,0.9807217,0.037383176
0.44104135,0.33846155,1.0,0.95142716,0.98913044,0.049925853,0.0013040239,0.0,0.0,0.0,0.010089021,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003202391,0.963915,0.0
0.28101072,0.33846155,1.0,0.94091135,0.96492094,0.03608502,0.0062406855,0.2,0.0,0.0,0.0231454,0.125,0.0,0.0,0.0,0.0,0.16666667,0.0027042413,0.9653979,0.18691589
0.7098009,0.84615386,1.0,0.9419129,0.9748024,0.044982698,0.121367365,0.4,0.003074057,0.0,0.36142433,1.0,0.0,0.0,0.0,0.0,0.16666667,0.0027042413,0.97825015,0.6448598
0.70826954,0.36923078,1.0,0.9654482,0.9950593,0.042016808,0.0021423248,0.4,0.0,0.0,0.0115727,0.041666668,0.0,1.9876764E-4,0.0,0.0,0.16666667,0.0032837216,0.97330695,0.06542056
0.48238897,0.10769231,1.0,0.9529294,0.98418975,0.043499753,0.002328614,0.2,0.0,0.0,0.01305638,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.002877069,0.963915,0.06542056
0.8644717,0.36923078,1.0,0.9719579,0.993083,0.033613447,0.01490313,0.6,9.3153234E-5,0.0,0.038575668,0.097222224,0.0,0.0083482405,0.0,0.0,0.16666667,0.0033345532,0.99060804,0.28037384
0.41117918,0.015384615,1.0,0.95743614,0.9664032,0.02125556,0.0062406855,0.2,0.0,0.0,0.020771513,0.2361111,0.0,0.0,0.0,0.0,0.16666667,0.00303973,0.97231835,0.17757009
0.07350689,0.47692308,1.0,0.96444666,0.0,0.04794859,0.0013040239,0.2,0.0,0.0,0.009792285,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0032837216,0.98517054,0.08411215
0.3392037,0.47692308,1.0,0.9664497,0.98913044,0.035096392,1.8628912E-4,0.0,0.0,0.0,0.00652819,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003324387,0.97231835,0.037383176
0.5742726,0.75384617,0.5,0.94591886,0.9505929,0.016806724,6.5201195E-4,0.2,0.0,0.0,0.007418398,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.0028364037,0.9510628,0.06542056
0.23277183,0.015384615,1.0,0.9519279,0.98320156,0.043499753,0.0064269747,0.0,0.0,0.0,0.0,0.0,0.0,0.01769032,0.0,0.0,1.0,0.00303973,0.9777558,0.18691589
0.5704441,0.015384615,0.5,0.9719579,0.0,0.04053386,0.0013040239,0.4,0.0,0.0,0.008902078,0.0,0.004854369,5.963029E-4,0.0,0.0,0.16666667,0.0033447195,0.99209094,0.093457945
0.5015314,0.6,1.0,0.9273911,0.9451581,0.029658923,0.016672876,0.0,0.0,0.0,0.059050445,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0023890855,0.95996046,0.24299066
0.8407351,0.015384615,1.0,0.9639459,0.9985178,0.04695996,0.004470939,0.0,0.0,0.0,0.020178042,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003202391,0.9708354,0.028037382
0.6209801,0.33846155,1.0,0.95943916,0.98073125,0.033613447,0.0030737706,0.0,0.0,0.0,0.015727002,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0031617258,0.9713297,0.028037382
0.42113322,0.015384615,1.0,0.95543313,0.9846838,0.04152249,0.0034463487,0.0,0.0053097345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030295637,0.9644093,0.046728972
0.992343,0.0,0.0,0.0,0.0,1.0,0.0020491802,0.0,0.0,0.0,0.012462908,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0035175472,0.97923875,0.0
0.52986217,0.015384615,1.0,0.96895343,0.9940711,0.03756797,0.0032600595,0.2,0.0,0.0,0.013353116,0.1388889,0.0,0.0,0.0,0.0,0.16666667,0.0033040543,0.99258524,0.1495327
0.7863706,0.015384615,1.0,0.97596395,0.0,0.036579337,0.0011177347,0.4,0.0,0.0,0.008605341,0.013888889,0.0,3.9753527E-4,0.0,0.0,0.16666667,0.0034870482,0.9945625,0.1588785
0.7128637,0.10769231,1.0,0.96945417,0.9896245,0.032624815,0.0,0.2,9.3153234E-5,0.0,0.0056379824,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033650522,0.97923875,0.056074765
0.20367534,0.2769231,0.5,0.9714572,0.0,0.041028176,4.657228E-4,0.0,0.0,0.0,0.007418398,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033447195,0.9708354,0.0
0.6355283,0.015384615,1.0,0.9719579,0.0,0.04053386,0.001490313,0.2,0.0,0.0,0.009495549,0.055555556,0.0,0.0,0.0,0.0,0.16666667,0.0035277135,0.9995057,0.12149533
0.05666156,0.015384615,1.0,0.95943916,0.9851779,0.038062282,6.5201195E-4,0.0,0.0,0.0,0.008011869,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0031210606,0.9688581,0.046728972
0.63016844,0.9076923,1.0,0.9719579,0.9980237,0.038556598,0.0031669152,0.4,9.3153234E-5,0.0,0.015430267,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0033752185,0.99209094,0.08411215
0.075038284,0.06153846,1.0,0.96594894,0.0,0.046465646,0.0019560358,0.2,0.0,0.0,0.0115727,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.9871478,0.12149533
0.13169985,0.15384616,0.5,0.9754632,0.0,0.037073653,0.0010245901,0.4,0.0,0.0,0.008605341,0.013888889,0.004854369,0.0,0.0,0.0,0.16666667,0.0034870482,0.97874445,0.009345794
0.762634,0.44615385,0.5,0.989985,0.0,0.022738507,0.0,0.2,0.0,0.0,0.0056379824,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0037615388,0.9990114,0.018691588
0.81316996,0.015384615,1.0,0.9639459,0.9920949,0.04053386,0.033997763,0.6,4.6576618E-4,0.0,0.10712166,0.19444445,0.0,9.938382E-4,0.0,0.0,0.16666667,0.0031922248,0.99258524,0.46728972
0.7013782,0.18461539,1.0,0.9654482,0.993083,0.040039547,0.0032600595,0.0,0.0,0.0,0.016320474,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0031312269,0.9752842,0.07476635
0.69831544,0.33846155,1.0,0.92138207,0.9466403,0.037073653,0.025707899,0.2,0.0,0.0,0.08041543,0.3472222,0.0,0.0,0.0,0.0,0.16666667,0.002338254,0.9579832,0.38317758
0.84609497,0.015384615,0.5,0.94742113,0.9713439,0.03608502,2.7943368E-4,0.0,0.0,0.0,0.006824926,0.0,0.0,0.0,0.0,0.0,0.16666667,0.00303973,0.95600593,0.0
0.72817767,0.10769231,0.5,0.96895343,0.9990119,0.04251112,1.8628912E-4,0.0,0.0,0.0,0.00652819,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0035988777,0.99851704,0.046728972
0.45099542,0.015384615,1.0,0.95943916,0.9906126,0.043499753,0.0077309986,0.0,0.0,0.0,0.030563798,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.97182405,0.018691588
0.0061255745,0.015384615,1.0,0.9579369,0.97183794,0.026198715,0.0017697467,0.2,0.0,0.0,0.008605341,0.1388889,0.0,0.0,0.0,0.0,0.16666667,0.0030803953,0.97281265,0.12149533
0.2151608,0.015384615,0.5,0.97295946,0.0,0.03954523,8.38301E-4,0.2,0.0,0.0,0.008011869,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.0034362164,0.9772615,0.028037382
0.1424196,0.0,0.0,0.0,0.0,1.0,0.0027943368,0.0,0.004657662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039140335,0.99851704,0.0
0.13859111,0.33846155,1.0,0.90936404,0.92885375,0.031141868,9.314456E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0041741203,0.0,0.0,1.0,0.0023585865,0.9233811,0.009345794
0.3300153,0.36923078,1.0,0.96745116,0.0,0.044982698,0.010804769,0.2,0.0,0.0,0.035014838,0.25,0.0,0.0,0.0,0.0,0.16666667,0.0033345532,0.9960455,0.24299066
0.42189893,0.015384615,1.0,0.96795195,0.0,0.044488385,0.0022354694,0.2,0.0,0.06266318,0.005934718,0.0,0.0,0.0,0.0,0.0,0.5,0.0033447195,0.97973305,0.07476635
0.7871363,0.36923078,1.0,0.9354031,0.96689725,0.043499753,0.0013040239,0.0,0.0031672101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026737424,0.95699453,0.11214953
0.40888208,0.33846155,1.0,0.96444666,0.98666006,0.034602076,0.0012108793,0.0,0.0,0.0,0.009792285,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003263389,0.9683638,0.018691588
0.44257274,0.9076923,1.0,0.9534301,0.96936756,0.028175976,0.0021423248,0.0,0.004005589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030193974,0.9683638,0.06542056
0.41194487,0.015384615,1.0,0.92588884,0.9456522,0.031636182,1.8628912E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0043728882,0.0,0.0,1.0,0.0025720792,0.93672764,0.028037382
0.116385914,0.10769231,0.5,0.9669504,0.0,0.045477014,0.0,0.2,0.0,0.0,0.0050445106,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.003324387,0.9896194,0.093457945
0.19601838,0.6,1.0,0.94441664,0.96689725,0.034602076,0.0068926974,0.2,0.0,0.0,0.026706232,0.055555556,0.0,0.0,0.0,0.0,0.16666667,0.002755073,0.9579832,0.11214953
0.5467075,0.015384615,1.0,0.9629444,0.98913044,0.038556598,0.0136922505,0.4,1.8630647E-4,0.0,0.047477745,0.06944445,0.0,0.0,0.0,0.0,0.16666667,0.0032227237,0.99110234,0.23364486
0.19218989,0.0,0.0,0.0,0.0,1.0,0.0043777945,0.0,0.0,0.0,0.019881306,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0034667156,0.9930796,0.056074765
0.20597243,0.015384615,0.5,0.96745116,0.0,0.044982698,9.314456E-4,0.2,0.0,0.0,0.008011869,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.0034057174,0.97973305,0.06542056
0.01914242,0.75384617,1.0,0.9469204,0.9664032,0.031636182,0.025335321,0.6,0.005030275,0.0,0.054599408,0.041666668,0.0,0.01013715,0.0,0.0,0.16666667,0.002877069,0.95946616,0.21495327
0.8767228,0.5846154,1.0,0.9914872,0.0,0.02125556,0.0027943368,0.0,0.004657662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039140335,0.99851704,0.0
0.39280245,0.8,0.5,0.9914872,0.0,0.02125556,0.0027943368,0.0,0.004657662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039140335,0.99851704,0.0
0.08346095,0.33846155,1.0,0.92138207,0.9471344,0.03756797,0.0022354694,0.2,0.0,0.0,0.008902078,0.19444445,0.0,0.0,0.0,0.0,0.16666667,0.0022365907,0.9742956,0.12149533
0.15007657,0.36923078,1.0,0.92588884,0.9575099,0.043499753,0.0052160956,0.0,0.0,0.0,0.02255193,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0027754055,0.95650023,0.18691589
0.5160796,0.015384615,0.0,0.99248874,0.0,0.02026693,0.0024217586,0.2,0.0,0.0,0.013353116,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0035582124,0.9871478,0.046728972
0.9012251,0.015384615,1.0,0.9764647,0.0,0.03608502,0.007824143,0.0,0.0,0.0,0.0,0.0,0.0,0.020671835,0.0,0.0,1.0,0.003446383,0.99110234,0.12149533
0.4226646,0.015384615,1.0,0.96795195,0.9965415,0.041028176,0.008196721,0.4,1.8630647E-4,0.0,0.029673591,0.083333336,0.0,0.0,0.0,0.0,0.16666667,0.003324387,0.9945625,0.2897196
0.8583461,0.015384615,1.0,0.9634452,0.97875494,0.027681662,9.314456E-4,0.0,0.0,0.0,0.008902078,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033040543,0.97281265,0.018691588
0.50612557,0.015384615,0.5,0.9744617,0.0,0.038062282,0.008010432,0.0,0.0,0.0,0.0,0.0,0.0,0.02106937,0.0,0.0,1.0,0.0035277135,0.9886308,0.14018692
0.19754978,0.9076923,1.0,0.9664497,0.9871541,0.03311913,0.022913562,0.4,1.8630647E-4,0.0,0.077151336,0.055555556,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.9871478,0.23364486
0.8851455,0.015384615,0.5,0.97396094,0.9980237,0.036579337,0.0032600595,0.2,0.0,0.0,0.013946587,0.11111111,0.0,0.0,0.0,0.0,0.16666667,0.003446383,0.99258524,0.1682243
0.07733537,0.015384615,1.0,0.9589384,0.98073125,0.03410776,5.5886735E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.005167959,0.0,0.0,1.0,0.0030498963,0.9703411,0.046728972
0.32465544,0.33846155,1.0,0.9369054,0.9673913,0.04251112,0.057097614,0.2,0.0,0.0,0.18724036,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.0027449066,0.9629263,0.24299066
0.7488515,0.33846155,1.0,0.9414121,0.96343875,0.03410776,0.0025149032,0.2,0.0,0.0,0.01305638,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.0028974016,0.95402867,0.046728972
0.70061255,0.75384617,0.5,0.94441664,0.94762844,0.015323777,0.022634128,0.2,0.0,0.0,0.077744804,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0028262374,0.94760257,0.037383176
0.7228178,0.015384615,1.0,0.9844767,0.0,0.028175976,6.5201195E-4,0.0,0.0025151374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038123704,0.9935739,0.0
0.04058193,0.015384615,1.0,0.9734602,0.0,0.039050914,0.0042846496,0.4,0.0,0.0,0.012166172,0.027777778,0.0,0.0045716558,0.0,0.0,0.16666667,0.0034158838,0.99555117,0.12149533
0.18300153,0.015384615,1.0,0.9844767,0.0,0.028175976,6.5201195E-4,0.0,0.0025151374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038123704,0.9935739,0.0
0.22434916,0.015384615,1.0,0.9699549,0.0,0.04251112,0.021888971,0.4,9.3153234E-5,0.0,0.07329377,0.097222224,0.0,0.0,0.0,0.0,0.16666667,0.0033040543,0.9990114,0.317757
